37 45 75407 75415 1.21494e+07 4.52222e+06 40122.2 107109 0 6953.25 130287 54 27083 205572 4.45456e+06 -nan -nan -nan -nan -nan -nan -nan 7.1098e+06 
3383 3465 72354 72411 2.771e+08 9.00876e+06 242496 9103.16 115918 3869.33 113321 82.0687 23586.2 237907 3.7645e+06 132922 5.06499 5.19508e+06 31883.8 26.2779 30956.4 26960.7 8.2021e+07 
9720 9808 76239 76311 2.44845e+08 8.52377e+06 228691 6827.11 108684 4339.43 110744 72.4393 22205.6 241674 5.063e+06 140608 0 3.48201e+06 30099.9 0 29380 25980.6 7.23996e+07 
9506 9570 72674 72694 2.18972e+08 8.18223e+06 216317 18256.6 117347 11462 113131 68.7383 19749.2 196041 3.16819e+06 113957 0 3.13154e+06 25295.5 0 25892.4 23539.4 6.4658e+07 
8246 8246 71341 71345 2.22055e+08 1.36131e+07 236412 15358.3 113255 3603.77 97549.8 70.1872 20008.3 199704 3.20205e+06 114149 8.25387 3.26784e+06 25972.2 11.0054 25684.5 22561.8 6.60195e+07 
8673 8696 78872 78953 2.71557e+08 1.37942e+07 282639 11585.9 123597 5035.1 122703 85.3451 24723.1 243079 3.77334e+06 137263 15.059 4.00826e+06 32197.5 0 30133.5 27771.2 8.02903e+07 
1666 1678 78781 78829 3.2806e+08 1.56174e+07 326769 11755 145046 5583.51 142879 191.111 28620.2 287193 4.68763e+06 166842 0 4.72125e+06 38413.2 0 41782.7 33341.2 9.69542e+07 
3323 3391 71153 71242 2.5186e+08 8.84439e+06 238467 6082.83 124725 10229.9 124765 331.317 23375.3 229972 3.678e+06 125360 0 3.52943e+06 29952.4 0 30325 25987.5 7.43804e+07 
289 293 76692 76709 3.19053e+08 1.11236e+07 292114 6013.9 141681 9547.31 155798 224.828 32512.1 283804 4.48826e+06 156645 8.49535 4.48592e+06 38980.5 0 37552.7 32577.2 9.42391e+07 
8136 8219 71432 71454 2.22805e+08 7.74091e+06 204180 6484.94 99082.3 4133.31 100072 70.0406 21448.2 201132 5.24328e+06 139770 6.65558 4.54356e+06 25518.4 0 25180.6 22443 6.58834e+07 
9150 9232 73827 73867 2.35845e+08 8.19818e+06 218732 5071.43 106003 10568.9 121830 421.307 31007.2 208619 3.28506e+06 119195 17.4295 3.41167e+06 26969.5 0 26674.4 23943.2 6.97065e+07 
7744 7839 71550 71636 2.3846e+08 1.33677e+07 254029 10298.8 102096 3880.09 96426 70.7355 19915.8 205371 3.29072e+06 117773 22.0994 3.13199e+06 23641.4 0 28941.4 24461 7.07008e+07 
9199 9221 71088 71102 2.27818e+08 1.16254e+07 222942 9805.29 96011.4 3797.39 95125.8 67.508 19106.5 189569 2.9786e+06 106516 4.21776 3.16947e+06 25562.3 30.8941 28321.3 21659.1 6.74667e+07 
5649 5729 74816 74819 2.50904e+08 9.64932e+06 254825 8197.4 115765 4880.52 118742 176.522 27788.7 241971 3.60866e+06 125411 182.603 5.02888e+06 30902.4 0 35205 29879.1 7.42953e+07 
4635 4652 70432 70442 2.5222e+08 8.4024e+06 244773 13375.7 120802 8822.11 110568 74.5052 21525.4 215103 3.36989e+06 119795 9.31163 3.34312e+06 28374.9 0 26717 23437.4 7.44707e+07 
7580 7653 78985 79057 2.99718e+08 9.72402e+06 262346 7731.69 124403 4628.47 120591 240.436 32130.5 275404 5.2605e+06 149643 153.259 4.20322e+06 32011.4 7.38691 34646.6 29815.9 8.86323e+07 
7620 7705 74768 74797 2.51467e+08 9.19077e+06 244355 11217 127284 9309.38 126352 140.107 22226.1 214835 3.3284e+06 118262 9.28892 3.38063e+06 29687.5 0 31252.8 27634.5 7.42855e+07 
5928 6015 73568 73656 2.65178e+08 9.04575e+06 269154 9775.8 129109 9209.23 114130 216.358 21992.9 220081 3.53957e+06 126632 4.89482 3.62251e+06 29914 0 27457.3 25921.4 7.83009e+07 
1375 1468 70470 70476 2.76323e+08 8.89563e+06 268865 10805.4 129518 8644.21 119011 137.858 24457.6 240347 3.78366e+06 136510 15.303 3.83908e+06 33369.3 0 30835.7 26461.1 8.15986e+07 
8125 8216 77229 77317 2.77819e+08 1.37633e+07 270791 13778.7 131425 8400.98 118476 87.202 24577.7 238915 3.77965e+06 134318 35.8953 3.74357e+06 31273.2 0 31445.9 27766.1 8.20198e+07 
1199 1212 72654 72692 3.01094e+08 1.03913e+07 272634 10339.2 123890 4054.9 122375 94.6129 24587 250489 4.00664e+06 142898 5.56405 4.01617e+06 33653.3 14.3147 33590.7 28750.6 8.9001e+07 
8316 8327 77648 77740 2.91398e+08 1.35118e+07 277560 10983.1 132386 4373.29 118589 86.2725 24992 254522 3.91121e+06 138959 16.1745 3.84117e+06 32217.6 0 30869.1 27969.1 8.62417e+07 
6221 6308 69931 70008 2.37781e+08 8.01201e+06 212953 6263.13 99856.9 3642.16 97827.8 70.3702 20287.5 198748 4.66536e+06 131625 210.727 4.56739e+06 27733.3 0 27213.1 23379.9 7.034e+07 
8204 8267 79228 79307 3.02569e+08 9.59707e+06 264185 7388.57 125018 5133.48 123993 95.1038 32569.9 274185 5.2387e+06 156638 163.559 4.06999e+06 34110.7 0 32197.5 27996.3 8.94764e+07 
7203 7275 70362 70386 2.3302e+08 7.89191e+06 210068 7459.81 97376.8 3961.51 94310.3 73.3212 20163.2 210041 3.34705e+06 117922 249.557 4.65645e+06 28443.7 0 27390.4 23581.6 6.89782e+07 
4331 4402 75186 75271 2.99883e+08 9.54319e+06 258538 13761.9 123946 4279.73 122727 88.7869 25413.9 253023 3.91977e+06 140593 16.4938 5.57869e+06 38611.4 3.69778 32677.8 29122.4 8.87439e+07 
1442 1497 77635 77672 3.50284e+08 1.12142e+07 304373 10070.7 144835 5760.53 145917 196.088 29860.6 286259 4.54359e+06 163216 19.4213 4.56981e+06 37877.9 0 40120.5 33462 1.03553e+08 
2795 2892 72185 72279 2.82629e+08 8.8288e+06 245374 9959.8 133466 7827.2 131110 141.805 23909 238841 3.75842e+06 134493 52.1748 3.73772e+06 30920.6 0 32050.8 26587.3 8.34704e+07 
7016 7027 70383 70462 2.37084e+08 7.881e+06 208271 7565.34 98401.4 3389.73 100119 74.556 21677.1 203768 4.77655e+06 132091 213.125 4.65654e+06 26074.9 0 25626.9 22622.1 7.01407e+07 
8930 8971 71460 71533 2.33806e+08 7.69269e+06 205819 7830.08 99386.5 5554.18 94627.1 190.316 25656.1 222563 4.76281e+06 132556 17.2756 3.08048e+06 26834.2 4.31661 25454.9 22433.6 6.9087e+07 
6198 6284 78353 78369 3.06817e+08 1.0282e+07 267948 11346.4 130932 5204.87 126719 96.3336 25658.4 256410 4.17067e+06 149496 9.24016 5.67561e+06 35091.2 17.5228 33613.7 29627.6 9.06308e+07 
5805 5829 78400 78416 3.06543e+08 1.00286e+07 268534 10936 128170 5710.2 131902 90.5133 27464.3 270718 4.29843e+06 151320 22.6229 4.27178e+06 33327.1 5.38234 35055.7 28499.7 9.04762e+07 
7674 7683 72378 72396 2.19089e+08 8.20465e+06 218974 8077.56 104947 4311.42 101508 64.9172 22168.1 217803 3.45516e+06 124572 276.883 5.86747e+06 29124.4 4.06248 25100.5 23445.9 6.48813e+07 
5000 5079 70669 70758 2.44796e+08 8.22633e+06 220659 6898.7 105446 3636.19 109885 81.4055 23136.1 236835 4.83391e+06 136476 190.41 3.43902e+06 29174.9 0 27606.9 24175.6 7.23214e+07 
9537 9617 70582 70605 1.76411e+08 7.01897e+06 183921 7971.51 92161.6 3556.39 92392 55.8648 19003.2 193185 3.12011e+06 110661 193.865 3.09624e+06 -nan 0 24065.9 20567.1 5.58306e+07 
170 257 78572 78601 3.53207e+08 2.03028e+07 351517 15803 159045 9190.97 151330 107.569 33454.6 316247 4.8665e+06 173959 238.836 4.86577e+06 44543.1 0 41480.8 33846.9 1.04273e+08 
2943 2984 79515 79604 3.06046e+08 1.09666e+07 301256 5577.06 160153 9916.29 153579 296.296 29596.7 278682 4.36707e+06 153042 232.227 4.50851e+06 40929.4 0 45057.8 34682.1 9.03807e+07 
796 888 79508 79539 3.42244e+08 1.13594e+07 362759 15064.5 165443 9946.6 149242 233.705 34190.9 313680 4.98232e+06 175504 214.719 4.79025e+06 41436.6 0 39460.7 34711 1.01031e+08 
3657 3731 74154 74194 2.56934e+08 9.55465e+06 253521 7822.66 121423 3898.69 118322 80.7415 24004.7 242685 3.82103e+06 137157 52.2329 3.9336e+06 32220.4 22.8286 32537.1 28364.5 7.59582e+07 
8462 8562 76219 76285 2.59619e+08 9.23421e+06 238200 8148.86 114754 4372.68 112425 81.5741 23667.9 239384 3.85006e+06 134192 47.9674 3.72825e+06 29810.9 22.1955 29716.9 26948 7.67387e+07 
309 348 79308 79378 3.54875e+08 1.94391e+07 347053 13041.3 162645 6443.76 151646 111.337 31262.1 302324 4.74125e+06 165892 280.864 4.58583e+06 41983.9 0 43429.8 33666.8 1.04754e+08 
8910 8970 76211 76253 2.53554e+08 8.95414e+06 240396 6937.96 112420 4532.24 112339 70.2849 23575.6 250043 4.92245e+06 147643 213.571 3.58915e+06 30090.1 0 30133.3 26724.9 7.49321e+07 
24 32 77643 77672 3.59013e+08 1.17443e+07 315643 11088 147121 5037.55 141008 209.901 28764.1 288708 4.58651e+06 165036 6.63243 6.21989e+06 40326.2 0 40577.5 35681.4 1.06102e+08 
7564 7577 69988 70064 1.88064e+08 1.3605e+07 206803 10586 99729.7 4975.92 123287 55.5785 23975.8 180158 2.71732e+06 99546.3 27.7771 2.85148e+06 23411.3 60.9414 -nan 18031.3 5.55442e+07 
6408 6419 75045 75144 2.73888e+08 8.68844e+06 239138 9614.08 115894 4510.89 114721 86.0386 23372 235980 3.77441e+06 136247 5.05991 3.69523e+06 29907.6 16.2233 32045.1 26943.9 8.0941e+07 
3976 3986 73865 73876 2.83995e+08 9.7945e+06 254682 6030.57 134971 9729.2 133622 255.734 24729.6 236840 3.74115e+06 134150 10.4827 3.68584e+06 30797.2 0 35745.6 31162.3 8.38463e+07 
5768 5788 76303 76399 2.94922e+08 9.57336e+06 259690 13763.6 141535 9514.28 136418 156.743 25674.5 248833 3.94859e+06 139264 10.8854 3.87567e+06 33608.9 0 31622.9 30354.8 8.70719e+07 
4832 4857 72134 72166 2.62245e+08 8.70233e+06 227297 6445.8 106406 4143.9 112922 326.522 30373.1 249256 4.75056e+06 134288 185.323 3.54474e+06 30150.2 4.84349 30197.8 26633.7 7.74827e+07 
4006 4042 73310 73365 2.85751e+08 8.99555e+06 242610 5699.94 132672 10092 132168 225.886 25117.7 238739 3.78504e+06 136149 31.6438 3.77175e+06 31675.3 0 30452.2 27941.8 8.43663e+07 
1928 2016 73702 73757 2.94498e+08 1.00073e+07 274923 6231.76 144621 11082.3 145251 363.927 32441.7 253931 4.07374e+06 143525 5.43611 4.09822e+06 32783.4 0 36176.2 30169.5 8.69669e+07 
370 403 72157 72183 3.05668e+08 9.3907e+06 254575 7480.12 122528 4186.96 122442 3148.02 30461.9 307809 5.29421e+06 148746 139.756 4.0472e+06 32676.1 0 32605.5 30568.7 9.02476e+07 
6684 6692 72899 72929 2.5955e+08 8.59216e+06 227633 6811.45 108499 4005.69 106145 81.5207 27573.6 242196 4.7834e+06 137213 157.09 3.49058e+06 28272.2 0 28888.9 24654.3 7.66968e+07 
